,Unnamed: 0,10,50,100,500,1000
0,S-v-SS,0.4093819865254472,0.421800286051007,0.4440454884453187,0.5484478376594084,0.6212838737239178
1,S-v-SSE,0.6392303682306972,0.6830099855191701,0.7129199610935552,0.8236035761090919,0.8721804942153555
2,S-v-I,0.5166411372665848,0.5652824999541515,0.5871506288444525,0.6886955105637914,0.7443382475113639
3,S-v-IS,0.3621243647273577,0.3730271875967546,0.3885478611364026,0.4775962527996338,0.5409378306199167
4,S-v-ISE,0.4415284061740827,0.4587088162369106,0.4736551523992449,0.567566172310722,0.632442692777119
5,S-v-IE,0.5364582078146731,0.5884093673203197,0.605956847399772,0.7074740660752458,0.76429203671637
