,Unnamed: 0,1e6,5e6,1e7,3e7,5e7
0,S-v-SS,0.0,0.0,0.0,0.0,0.0
1,S-v-SSE,17.188420260670036,6.855231055878529,5.754103347066111,7.014233466874861,6.427205544521801
2,S-v-I,142.80384590133156,201.696423340986,205.9141939648948,159.00433454771522,165.92189256897427
3,S-v-IS,109.5812415336296,93.3772299556403,94.5140909523328,93.11098014074987,92.01515080274903
4,S-v-ISE,124.8520096685328,110.8058749317736,105.39220730487985,99.26305226515456,98.45312443808976
5,S-v-IE,149.18693072000468,211.51247141593834,220.55085686398456,186.64084837982693,194.56122520235724
